,TOWN_CODE,LOCATION,ABE_DA,AEN_DA,AREA_TA,UN_NA,LASTMOD,POLY_LIST,splitArea
,2103,起利南街167號訖利南街151號,2018.02.26,2018.06.30,546,臺南市政府水利局雨水下水道工程科,2019-03-05T10:31:36.757,"[120.18899974942292, 22.972368251324077]",23.0
,2103,起利南街157號訖利南街106號,2018.02.26,2018.06.30,383.25,臺南市政府水利局雨水下水道工程科,2019-03-05T10:36:32.613,"[120.18846816079537, 22.97135969268254]",23.0
,2103,起新興路(與新興路416巷口)訖新興路(與新興路418巷口),2018.02.26,2018.05.26,6,欣南天然氣股份有限公司,2019-01-25T09:36:54.760,"[120.18772807533325, 22.974988980386485]",23.0
,2101,文東街65號,2018.02.26,2018.04.26,3.6,台灣電力公司台南區營業處,2018-08-30T09:14:34.800,"[120.23288691607236, 22.961299582614675]",10.0
,2108,南台街19號(等),2018.02.26,2018.05.07,2.4,中華電信公司台南營運處第一客網中心四股,2019-01-18T09:34:07.503,"[120.22331728290969, 23.022171278112832]",117.0
,2101,起東門路1段67號,2018.02.26,2018.05.31,2,台灣自來水公司台南給水廠,2019-02-21T15:05:14.080,"[120.21285653949619, 22.98854770788057]",62.0
,2101,起生產路訖崇德路(口),2018.02.26,2018.06.10,4,台灣自來水公司台南給水廠,2018-10-03T09:22:40.230,"[120.22745613311697, 22.964960526800912]",9.0
,2101,起崇德路128號,2018.02.26,2018.05.31,2,台灣自來水公司台南給水廠,2018-09-11T09:54:49.097,"[120.21946547060526, 22.979601177391643]",44.0
,2108,177號(線)道路自1公里300公尺起至1公里415公尺訖,2018.02.26,2018.05.13,113.84,台灣電力公司台南區營業處,2018-06-04T16:49:53.960,"[120.25487710811075, 23.034627980188457]",156.0
,2106,起長溪路1段320號,2018.02.27,2018.05.30,1.5,台灣自來水公司台南服務所,2018-06-06T16:09:38.793,"[120.20714004655606, 23.038963431719605]",151.0
,2115,起太乙路61號,2018.02.27,2018.03.27,6,台灣電力公司台南區營業處,2018-06-08T14:40:23.637,"[120.25266200778118, 22.982230247076526]",48.0
,2109,保興一街20號(邊),2018.02.28,2018.05.28,1.5,台灣自來水股份有限公司第六區管理處歸仁服務所,2019-02-18T09:52:46.647,"[120.28258348987418, 22.969873537478172]",15.0
,2101,起裕文路訖裕文一街(口),2018.02.28,2018.06.10,4,台灣自來水公司台南給水廠,2019-02-21T15:04:58.690,"[120.24634653328896, 22.982384884515195]",47.0
,2115,起義林路316之1號(對面),2018.03.01,2018.04.01,1,台灣自來水股份有限公司第六區管理處歸仁服務所,2018-08-31T16:04:55.147,"[120.26523329047892, 22.976401919716846]",31.0
,2101,起永東街122巷12號訖明東街80號,2018.03.01,2018.05.01,6.84,台灣電力公司台南區營業處,2018-06-21T11:10:47.590,"[120.23460431624707, 22.961292984688395]",10.0
,2106,起安和路3段174-1號(以北約12M處),2018.03.01,2018.04.29,14.28,台灣電力公司台南區營業處,2019-03-04T09:40:22.707,"[120.21827863995459, 23.047602369346677]",170.0
,2115,起中山路路640巷訖中山路路640巷,2018.03.01,2018.03.10,30,國道高速公路局南區工程處,2019-01-08T10:34:07.913,"[120.25007383168297, 22.972103547704457]",29.0
,2102,起民生路2段178號(旁),2018.03.01,2018.06.01,1.2,台灣自來水公司台南服務所,2018-07-05T17:00:22.013,"[120.19448490226071, 22.99607195080137]",60.0
,2106,起永續3街(與)訖永續路(交叉口以西約55M處),2018.03.01,2018.04.29,22.89,台灣電力公司台南區營業處,2019-01-04T15:02:37.687,"[120.17806840573522, 23.019282304374723]",112.0
,2108,177號(線)道路自5公里75公尺起至5公里75公尺訖,2018.03.01,2018.05.29,2.04,台灣自來水股份有限公司第六區管理處永康服務所,2019-02-25T17:16:14.537,"[120.26953033927089, 23.005435560711216]",85.0
,2108,起中華路134巷14號(斜對面),2018.03.01,2018.05.29,0.9,台灣自來水股份有限公司第六區管理處永康服務所,2019-02-21T12:07:27.883,"[120.23714584910941, 23.002982943187824]",82.0
,2107,起育平路218號(挖建平7街),2018.03.01,2018.05.29,1.8,欣南天然氣股份有限公司,2019-01-28T10:02:08.497,"[120.16721494248632, 22.990310213842836]",57.0
,2115,太乙2街25號,2018.03.01,2018.04.01,1.44,台灣電力公司台南區營業處,2018-09-18T09:43:24.293,"[120.25358936196717, 22.97944203418551]",48.0
,2108,蔦松二街87巷30弄50號(邊),2018.03.01,2018.05.29,1.2,台灣自來水股份有限公司第六區管理處永康服務所,2018-06-20T08:28:25.613,"[120.25333463788877, 23.043739314897046]",174.0
,2108,起西勢路452號(前100M),2018.03.01,2018.05.29,6,台灣自來水股份有限公司第六區管理處永康服務所,2018-12-10T14:02:04.720,"[120.2713303831774, 23.020960991663255]",122.0
,2108,起王行路373號(旁),2018.03.01,2018.05.29,1.2,台灣自來水股份有限公司第六區管理處永康服務所,2018-12-10T14:08:39.580,"[120.27221597874035, 23.037487525610747]",158.0
,2108,起中華路916-1號(隔壁),2018.03.01,2018.05.29,1.2,台灣自來水股份有限公司第六區管理處永康服務所,2018-07-10T11:40:53.290,"[120.22431028290583, 23.019891181350044]",117.0
,2107,起文平路(慶平路訖建平3街)路,2018.03.01,2018.04.19,682.5,臺南市政府水利局雨水下水道工程科,2019-01-28T10:17:27.020,"[120.17912512857387, 22.99624437917156]",58.0
,2108,起永大路二段133號(對面),2018.03.01,2018.05.29,1.14,台灣自來水股份有限公司第六區管理處永康服務所,2018-12-10T14:15:41.597,"[120.26123934815995, 23.004765755176386]",85.0
,2108,起復國一路203號,2018.03.01,2018.05.29,1.2,台灣自來水股份有限公司第六區管理處永康服務所,2018-12-10T14:33:33.613,"[120.24619603291497, 23.00759991450557]",101.0
,2115,起太子路709-1號(對面),2018.03.01,2018.04.01,24,台灣自來水股份有限公司第六區管理處永康服務所,2018-04-13T08:44:29.700,"[120.2497427994731, 22.990991605505016]",65.0
,2108,中華西街66號(邊),2018.03.01,2018.05.29,1.2,台灣自來水股份有限公司第六區管理處永康服務所,2018-12-26T10:10:32.707,"[120.22708363112761, 23.013917886466878]",99.0
,2108,中正三街129號(斜對面),2018.03.01,2018.05.29,0.9,台灣自來水股份有限公司第六區管理處永康服務所,2018-12-10T13:48:54.217,"[120.24411247953638, 23.037969671447286]",155.0
,2104,起公園路898號(與)訖公園路898號(口),2018.03.01,2018.06.08,3,台灣自來水公司台南給水廠,2019-01-17T18:04:25.450,"[120.21293870682878, 23.014411620705523]",98.0
,2101,起中華東路3段399巷20弄84號,2018.03.01,2018.06.10,4,台灣自來水公司台南給水廠,2018-10-03T09:27:07.597,"[120.21783529147814, 22.972107641829588]",26.0
,2101,起裕農路621巷25號,2018.03.01,2018.06.10,2,台灣自來水公司台南給水廠,2019-02-20T17:22:55.420,"[120.2355577669016, 22.989332704123612]",64.0
,2102,起開山路35巷1弄20號,2018.03.02,2018.05.31,1.2,台灣自來水公司台南服務所,2018-05-09T11:14:28.650,"[120.20707833247899, 22.991128653961955]",61.0
,2104,文賢路(成功路~中華北路)道路兩側，第1段，第1期施工,2018.03.02,2018.05.29,151.2,台灣電力公司台南區營業處,2019-01-21T16:14:36.790,"[120.19394321461098, 23.01141798446989]",96.0
,2104,起海安路3段378號(對面花園夜市旁),2018.03.02,2018.04.30,28.5,台灣電力公司台南區營業處,2018-09-27T14:32:08.703,"[120.20027709758395, 23.01051758558585]",96.0
,2104,起中華北路1段120號(邊),2018.03.02,2018.06.02,3,台灣自來水公司台南服務所,2019-01-10T10:28:07.347,"[120.18554901030356, 23.009620667230525]",95.0
,2102,起中華西路2段28巷70號(前)訖中華西路2段28巷(與永華1街口),2018.03.02,2018.05.30,33,欣南天然氣股份有限公司,2018-12-06T08:59:56.773,"[120.188818944871, 22.989358892533616]",59.0
,2104,起開元路442巷26弄45號(等)訖開元路442巷26弄85號(等),2018.03.02,2018.05.14,2.16,中華電信公司台南營運處第一客網中心四股,2018-11-12T14:37:37.810,"[120.22718211746957, 23.009190877877863]",99.0
,2106,起環館3路9號(對面),2018.03.02,2018.05.02,2,台灣電力公司台南區營業處,2018-12-12T10:47:50.750,"[120.23469544257051, 23.064181451873782]",208.0
,2108,起大武街32號訖大武街6號(附近),2018.03.02,2018.05.02,64,台灣電力公司台南區營業處,2019-02-21T16:40:07.820,"[120.22254452837113, 23.019943769608894]",117.0
,2102,起友愛街281號(附近)訖友愛街175號(附近),2018.03.02,2018.04.30,27,台灣電力公司台南區營業處,2018-09-28T11:43:17.013,"[120.19801571369652, 22.99176657582749]",60.0
,2101,起崇善路650號,2018.03.02,2018.06.10,4,台灣自來水公司台南給水廠,2018-10-03T09:35:10.050,"[120.23112388657394, 22.968622688045325]",9.0
,2103,起南門路訖興中街(口),2018.03.02,2018.06.10,4,台灣自來水公司台南給水廠,2019-01-29T20:21:31.560,"[120.20371760836049, 22.979558146396162]",43.0
,2104,起海安路3段817號(旁),2018.03.03,2018.06.03,3.6,台灣自來水公司台南服務所,2018-12-25T08:28:27.647,"[120.20008661630816, 23.016276475030462]",114.0
,2103,府緯街120號,2018.03.03,2018.06.10,2,台灣自來水公司台南給水廠,2018-10-03T09:40:33.613,"[120.19610122010067, 22.98388795587447]",42.0
,2103,起建南路87-5號,2018.03.03,2018.06.10,4,台灣自來水公司台南給水廠,2019-01-29T20:21:06.310,"[120.19228338481226, 22.98484638802949]",42.0
,2101,東成街133號,2018.03.03,2018.06.10,4,台灣自來水公司台南給水廠,2019-02-13T10:21:06.407,"[120.2363070919781, 22.980286188419964]",46.0
,2102,起民權路1段148號(旁),2018.03.04,2018.06.04,1.2,台灣自來水公司台南服務所,2019-01-10T10:17:55.307,"[120.20862975525716, 22.9910346612742]",61.0
,2107,建平7街58巷61號(附近),2018.03.05,2018.04.05,1.5,台灣電力公司台南區營業處,2018-09-21T15:24:08.253,"[120.18303421154641, 22.988902992148336]",59.0
,2106,起海佃路2段102巷21-42號(側邊),2018.03.05,2018.08.31,45.6,龍湶水資源股份有限公司,2019-02-19T09:24:54.467,"[120.19105410062596, 23.031688602564593]",131.0
,2107,世平3街12巷(內世平5街111號旁),2018.03.05,2018.05.03,2.4,台灣電力公司台南區營業處,2019-01-09T20:51:51.780,"[120.14895940909018, 22.99611760868852]",55.0
,2103,起中華西路1段(距清水路43M)訖中華南路2段294號(對面),2018.03.05,2018.05.05,9.6,台灣固網股份有限公司,2018-05-02T11:25:56.890,"[120.18792260600773, 22.96156020407363]",5.0
,2103,起中華南路2段258號(對面)訖中華南路2段139號,2018.03.05,2018.05.05,8,台灣固網股份有限公司,2018-10-25T21:08:01.397,"[120.19196284501659, 22.96163434870589]",5.0
,2110,武安里和平街131-6號,2018.03.05,2018.06.02,1.5,台灣自來水股份有限公司第六區管理處新市服務所,2018-10-21T10:56:37.133,"[120.30622499284362, 23.033145721663068]",143.0
,2137,起永就里永就路62號(前),2018.03.05,2018.06.02,0.75,台灣自來水股份有限公司第六區管理處新市服務所,2019-01-07T11:21:44.677,"[120.29411240642376, 23.063426978577656]",214.0
,2110,180號(線)道路自10公里600公尺起至10公里603公尺訖,2018.03.05,2018.04.13,2.48,台灣自來水股份有限公司第六區管理處新市服務所,2018-09-07T10:29:48.640,"[120.29681292461092, 23.031810019300227]",142.0
,2110,起太平里民生路314巷67-80號,2018.03.05,2018.06.02,1.1,台灣自來水股份有限公司第六區管理處新市服務所,2018-10-15T08:21:54.560,"[120.30929523663427, 23.046978407179985]",179.0
,2106,國安街56巷31弄口-12號,2018.03.05,2018.08.31,62.4,龍湶水資源股份有限公司,2018-11-13T09:23:51.227,"[120.18977774906972, 23.023563072738806]",113.0
,2106,起長溪路1段188號(邊),2018.03.05,2018.06.05,1.2,台灣自來水公司台南服務所,2018-11-05T16:27:13.740,"[120.20937142102062, 23.03698067123936]",151.0
,2106,起安和路1段478巷169號(旁邊),2018.03.05,2018.06.05,1.8,台灣自來水公司台南服務所,2018-07-03T14:02:02.707,"[120.21420062166027, 23.033466211350454]",152.0
,2106,樂活20街,2018.03.05,2018.08.31,21.6,龍湶水資源股份有限公司,2019-02-19T09:24:05.983,"[120.18367082229057, 23.02004145214166]",113.0
,2104,起小東路395號,2018.03.05,2018.05.05,1.2,台灣電力公司台南區營業處,2018-08-03T09:47:53.527,"[120.23219344653914, 22.998778112576613]",82.0
,2104,起文賢路608號訖文賢路614號,2018.03.05,2018.06.03,9.6,欣南天然氣股份有限公司,2019-01-25T09:26:14.807,"[120.19391555849514, 23.009016884504334]",96.0
,2104,起西門路四段101號(與)訖西門路四段101號(前),2018.03.05,2018.06.12,7.2,台灣自來水公司台南給水廠,2019-01-17T11:15:39.887,"[120.2067181926018, 23.00783331508429]",97.0
,2101,起崇德路487號,2018.03.05,2018.06.10,4,台灣自來水公司台南給水廠,2018-10-03T09:42:43.130,"[120.22699637300842, 22.974438085842365]",27.0
,2101,富農街2段65巷10號,2018.03.05,2018.06.10,2,台灣自來水公司台南給水廠,2019-02-20T17:22:44.733,"[120.23523273327007, 22.986715282144043]",46.0
,2101,東成街222巷11號,2018.03.05,2018.06.10,4,台灣自來水公司台南給水廠,2019-02-13T10:21:56.187,"[120.23868173219003, 22.97983121193693]",46.0
,2101,起裕孝路21號(旁),2018.03.06,2018.05.06,0.48,三冠王有線電視股份有限公司,2019-01-17T18:09:25.913,"[120.2433345820261, 22.988966467668046]",65.0
,2101,起裕永1街(和)訖裕農5街(口),2018.03.06,2018.05.06,0.48,三冠王有線電視股份有限公司,2019-01-17T18:08:59.073,"[120.24307953261483, 22.99038501109941]",65.0
,2104,起勝利路276巷17號(等)訖勝利路276巷17號,2018.03.06,2018.05.04,0.72,中華電信公司台南營運處第一客網中心四股,2018-11-12T14:12:12.810,"[120.21933507132138, 23.005994626304638]",80.0
,2102,起南門路223-5號(與)訖南門路223-5號(前),2018.03.06,2018.06.13,2,台灣自來水公司台南給水廠,2019-01-15T14:47:13.470,"[120.20413402131958, 22.984439677390597]",43.0
,2102,起民權路二段181號(與)訖民權路二段181號(前),2018.03.06,2018.06.13,1.5,台灣自來水公司台南給水廠,2019-01-15T14:19:09.677,"[120.20261524313833, 22.995085995625633]",61.0
,2102,起民權路二段231號(與)訖民權路二段231號(前),2018.03.06,2018.06.13,1.5,台灣自來水公司台南給水廠,2019-01-15T14:19:31.020,"[120.20152369537443, 22.995443805790096]",60.0
,2101,光華街229巷27弄19號,2018.03.06,2018.06.15,2,台灣自來水公司台南給水廠,2019-02-13T10:12:41.690,"[120.21521865943227, 22.98559846295367]",44.0
,2101,育樂街178號,2018.03.06,2018.06.15,2,台灣自來水公司台南給水廠,2018-10-03T09:47:34.643,"[120.21469059176258, 22.994448065384827]",62.0
,2106,州南7街197號(等23戶),2018.03.07,2018.06.04,18,台灣自來水公司台南服務所,2019-01-03T09:57:16.270,"[120.21470431239423, 23.06042287836403]",206.0
,2102,起和緯路5段訖和緯路5段89巷(交叉口以西約45M處),2018.03.07,2018.05.05,2.25,台灣電力公司台南區營業處,2018-11-12T14:08:43.660,"[120.18379594599352, 23.005611041108416]",77.0
,2101,起立德1路(與)訖立德7路(交叉口...等),2018.03.07,2018.05.07,4.32,台灣電力公司台南區營業處,2018-05-08T17:12:18.477,"[120.21484553320849, 22.975882364634515]",26.0
,2108,大橋三街57巷19弄92號(等),2018.03.07,2018.05.21,12,中華電信公司台南營運處第一客網中心四股,2018-12-25T20:41:54.970,"[120.22379090514895, 23.017958323576106]",117.0
,2101,衛國街6號,2018.03.07,2018.06.15,2,台灣自來水公司台南給水廠,2019-02-13T10:18:41.580,"[120.22198250031077, 22.986061163174153]",45.0
,2101,起前鋒路5號,2018.03.07,2018.06.15,5,台灣自來水公司台南給水廠,2018-09-11T11:07:41.550,"[120.21264079666499, 22.989017725492367]",62.0
,2103,起健康路1段133巷43號,2018.03.07,2018.06.15,2,台灣自來水公司台南給水廠,2019-01-29T20:10:34.313,"[120.20893932391833, 22.980081477533947]",43.0
,2101,起裕農路19巷10號,2018.03.07,2018.06.15,2,台灣自來水公司台南給水廠,2019-02-20T17:23:06.547,"[120.22444777777785, 22.98534125918177]",45.0
,2101,富農街2段41號(挖富農街2段43巷),2018.03.07,2018.06.05,1.6,欣南天然氣股份有限公司,2018-12-07T09:07:51.270,"[120.23548694292212, 22.986183310863833]",46.0
,2107,建平7街58巷63號(前),2018.03.08,2018.06.05,3,欣南天然氣股份有限公司,2019-01-28T10:02:37.500,"[120.18300270023964, 22.988879051281707]",59.0
,2102,起府前路2段322號(對面附近)訖府前路2段290號(對面附近),2018.03.08,2018.05.08,104.96,台灣電力公司台南區營業處,2018-11-13T10:00:20.763,"[120.18939220583697, 22.992145510503374]",59.0
,2102,起中華西路2段28巷(與)訖永華1街(交叉口),2018.03.08,2018.05.08,95.2,台灣電力公司台南區營業處,2018-11-12T14:09:17.413,"[120.18887398994441, 22.98935955245308]",59.0
,2106,生態1街(與永續6街交叉口),2018.03.08,2018.06.08,0.6,台灣自來水公司台南服務所,2019-01-31T17:16:27.500,"[120.18158059133724, 23.017441872734764]",112.0
,2103,起新興路232號訖新興路242號,2018.03.08,2018.05.08,36.4,三冠王有線電視股份有限公司,2018-12-27T10:11:07.243,"[120.19250784414915, 22.976419052807334]",24.0
,2115,起大吉路97號(前),2018.03.08,2018.05.08,1,台灣電力公司台南區營業處,2018-10-25T14:24:17.377,"[120.25362746127851, 22.989738816384293]",66.0
,2106,起海佃路2段(與)訖海佃路2段150巷(交叉口),2018.03.08,2018.05.08,5.76,台灣電力公司台南區營業處,2018-07-31T10:42:25.683,"[120.19017021142054, 23.031977075546013]",131.0
,2101,崇明7街78號(挖崇明路),2018.03.08,2018.05.31,2.4,欣南天然氣股份有限公司,2018-11-28T09:31:59.340,"[120.21866805127243, 22.9792863372725]",44.0
